when,plate,k,n_frames,obs,kind,i,j,dL_meas_nH,dL_model_nH,diff_nH,sigma_nH,note
2026-09-14 12:19:12,B3,0,100,23,edge,1,4,-0.63376,-0.63377,0.00001,0.00041,
2026-09-14 12:19:12,B3,0,100,24,edge,1,5,-0.63375,-0.63377,0.00002,0.00041,
2026-09-14 12:19:12,B3,0,100,25,edge,2,5,-0.19589,-0.19590,0.00001,0.00049,
2026-09-14 12:19:12,B3,0,100,26,edge,2,6,-0.60917,-0.60927,0.00010,0.00037,
2026-09-14 12:19:12,B3,0,100,27,edge,3,4,-0.63376,-0.63377,0.00001,0.00043,
2026-09-14 12:19:12,B3,0,100,28,edge,3,7,-0.60931,-0.60927,-0.00004,0.00042,
2026-09-14 12:19:12,B3,0,100,29,edge,3,8,-0.63384,-0.63377,-0.00007,0.00038,
2026-09-14 12:19:12,B3,0,100,30,edge,4,5,-0.17448,-0.17443,-0.00006,0.00045,
2026-09-14 12:19:12,B3,0,100,31,edge,4,8,-0.17449,-0.17443,-0.00007,0.00049,
2026-09-14 12:19:12,B3,0,100,32,edge,4,9,-0.61070,-0.61068,-0.00002,0.00044,
2026-09-14 12:19:12,B3,0,100,33,edge,5,6,-0.63379,-0.63377,-0.00002,0.00038,
2026-09-14 12:19:12,B3,0,100,34,edge,5,9,-0.61070,-0.61068,-0.00002,0.00039,
2026-09-14 12:19:12,B3,0,100,35,edge,5,10,-0.17448,-0.17443,-0.00005,0.00049,
2026-09-14 12:19:12,B3,0,100,36,edge,6,10,-0.63375,-0.63377,0.00002,0.00042,
2026-09-14 12:19:12,B3,0,100,37,edge,6,11,-0.60928,-0.60927,-0.00001,0.00036,
2026-09-14 12:19:12,B3,0,100,38,edge,7,8,-0.19583,-0.19590,0.00007,0.00044,
2026-09-14 12:19:12,B3,0,100,39,edge,7,12,-0.60920,-0.60927,0.00007,0.00044,
2026-09-14 12:19:12,B3,0,100,40,edge,8,9,-0.61064,-0.61068,0.00004,0.00039,
2026-09-14 12:19:12,B3,0,100,41,edge,8,12,-0.63376,-0.63377,0.00001,0.00039,
2026-09-14 12:19:12,B3,0,100,42,edge,8,13,-0.17437,-0.17443,0.00006,0.00044,
2026-09-14 12:19:12,B3,0,100,43,edge,9,10,-0.61063,-0.61068,0.00005,0.00038,
2026-09-14 12:19:12,B3,0,100,44,edge,9,13,-0.61065,-0.61068,0.00003,0.00039,
2026-09-14 12:19:12,B3,0,100,45,edge,9,14,-0.61061,-0.61068,0.00007,0.00037,
2026-09-14 12:19:12,B3,0,100,46,edge,10,11,-0.19593,-0.19590,-0.00004,0.00042,
2026-09-14 12:19:12,B3,0,100,47,edge,10,14,-0.17447,-0.17443,-0.00004,0.00048,
2026-09-14 12:19:12,B3,0,100,48,edge,10,15,-0.63387,-0.63377,-0.00010,0.00041,
2026-09-14 12:19:12,B3,0,100,49,edge,11,15,-0.60937,-0.60927,-0.00010,0.00036,
2026-09-14 12:19:12,B3,0,100,50,edge,12,13,-0.63375,-0.63377,0.00002,0.00039,
2026-09-14 12:19:12,B3,0,100,51,edge,12,16,-0.60927,-0.60927,-0.00000,0.00037,
2026-09-14 12:19:12,B3,0,100,52,edge,13,14,-0.17459,-0.17443,-0.00017,0.00047,
2026-09-14 12:19:12,B3,0,100,53,edge,13,16,-0.19592,-0.19590,-0.00002,0.00047,
2026-09-14 12:19:12,B3,0,100,54,edge,13,17,-0.63381,-0.63377,-0.00004,0.00042,
2026-09-14 12:19:12,B3,0,100,55,edge,14,15,-0.63377,-0.63377,-0.00000,0.00038,
2026-09-14 12:19:12,B3,0,100,56,edge,14,17,-0.63374,-0.63377,0.00003,0.00040,
2026-09-14 12:19:12,B3,0,100,57,edge,14,18,-0.19589,-0.19590,0.00001,0.00050,
2026-09-14 12:19:12,B3,0,100,58,edge,15,18,-0.60922,-0.60927,0.00005,0.00041,
2026-09-14 12:19:12,B3,0,100,59,edge,16,17,-0.60930,-0.60927,-0.00003,0.00042,
2026-09-14 12:19:12,B3,0,100,60,edge,17,18,-0.60931,-0.60927,-0.00004,0.00037,
2026-09-14 12:19:15,E1,0,100,0,self,0,0,-18.25591,-18.25471,-0.00121,0.02498,
2026-09-14 12:19:15,E1,0,100,1,self,1,1,-7.57797,-7.57474,-0.00323,0.02219,
2026-09-14 12:19:15,E1,0,100,2,self,2,2,-18.25486,-18.25471,-0.00015,0.02790,
2026-09-14 12:19:15,E1,0,100,3,self,3,3,-7.56902,-7.57474,0.00572,0.02522,
2026-09-14 12:19:15,E1,0,100,4,self,4,4,-53.16437,-53.16713,0.00276,0.02275,
2026-09-14 12:19:15,E1,0,100,5,self,5,5,-53.16799,-53.16713,-0.00086,0.02374,
2026-09-14 12:19:15,E1,0,100,6,self,6,6,-7.58142,-7.57474,-0.00667,0.02370,
2026-09-14 12:19:15,E1,0,100,7,self,7,7,-18.25777,-18.25471,-0.00306,0.02521,
2026-09-14 12:19:15,E1,0,100,8,self,8,8,-53.16230,-53.16713,0.00483,0.02121,
2026-09-14 12:19:15,E1,0,100,9,self,9,9,-33.80104,-33.80001,-0.00102,0.02271,
2026-09-14 12:19:15,E1,0,100,10,self,10,10,-53.16272,-53.16713,0.00441,0.02251,
2026-09-14 12:19:15,E1,0,100,11,self,11,11,-18.25454,-18.25471,0.00017,0.02347,
2026-09-14 12:19:15,E1,0,100,12,self,12,12,-7.57047,-7.57474,0.00427,0.02267,
2026-09-14 12:19:15,E1,0,100,13,self,13,13,-53.16780,-53.16713,-0.00066,0.02583,
2026-09-14 12:19:15,E1,0,100,14,self,14,14,-53.16278,-53.16713,0.00435,0.02364,
2026-09-14 12:19:15,E1,0,100,15,self,15,15,-7.56552,-7.57474,0.00922,0.02252,
2026-09-14 12:19:15,E1,0,100,16,self,16,16,-18.25647,-18.25471,-0.00176,0.02321,
2026-09-14 12:19:15,E1,0,100,17,self,17,17,-7.57426,-7.57474,0.00048,0.02327,
2026-09-14 12:19:15,E1,0,100,18,self,18,18,-18.25336,-18.25471,0.00134,0.02094,
2026-09-14 12:19:15,E1,0,100,19,edge,0,1,-0.61796,-0.61785,-0.00011,0.00039,
2026-09-14 12:19:15,E1,0,100,20,edge,0,3,-0.61801,-0.61785,-0.00017,0.00039,
2026-09-14 12:19:15,E1,0,100,21,edge,0,4,1.71941,1.71952,-0.00010,0.00041,
2026-09-14 12:19:15,E1,0,100,22,edge,1,2,-0.61778,-0.61785,0.00006,0.00040,
2026-09-14 12:19:15,E1,0,100,23,edge,1,4,0.13200,0.13210,-0.00010,0.00034,
2026-09-14 12:19:15,E1,0,100,24,edge,1,5,0.13208,0.13210,-0.00003,0.00038,
2026-09-14 12:19:15,E1,0,100,25,edge,2,5,1.71946,1.71952,-0.00006,0.00044,
2026-09-14 12:19:15,E1,0,100,26,edge,2,6,-0.61779,-0.61785,0.00005,0.00036,
2026-09-14 12:19:15,E1,0,100,27,edge,3,4,0.13196,0.13210,-0.00014,0.00042,
2026-09-14 12:19:15,E1,0,100,28,edge,3,7,-0.61789,-0.61785,-0.00005,0.00041,
2026-09-14 12:19:15,E1,0,100,29,edge,3,8,0.13198,0.13210,-0.00013,0.00039,
2026-09-14 12:19:15,E1,0,100,30,edge,4,5,2.62015,2.62020,-0.00005,0.00040,
2026-09-14 12:19:15,E1,0,100,31,edge,4,8,2.62010,2.62020,-0.00010,0.00042,
2026-09-14 12:19:15,E1,0,100,32,edge,4,9,2.18936,2.18954,-0.00018,0.00042,
2026-09-14 12:19:15,E1,0,100,33,edge,5,6,0.13201,0.13210,-0.00009,0.00039,
2026-09-14 12:19:15,E1,0,100,34,edge,5,9,2.18927,2.18954,-0.00027,0.00039,
2026-09-14 12:19:15,E1,0,100,35,edge,5,10,2.62016,2.62020,-0.00005,0.00046,
2026-09-14 12:19:15,E1,0,100,36,edge,6,10,0.13196,0.13210,-0.00014,0.00040,
2026-09-14 12:19:15,E1,0,100,37,edge,6,11,-0.61797,-0.61785,-0.00012,0.00036,
2026-09-14 12:19:15,E1,0,100,38,edge,7,8,1.71959,1.71952,0.00008,0.00042,
2026-09-14 12:19:15,E1,0,100,39,edge,7,12,-0.61785,-0.61785,-0.00000,0.00042,
2026-09-14 12:19:15,E1,0,100,40,edge,8,9,2.18935,2.18954,-0.00020,0.00040,
2026-09-14 12:19:15,E1,0,100,41,edge,8,12,0.13198,0.13210,-0.00012,0.00043,
2026-09-14 12:19:15,E1,0,100,42,edge,8,13,2.62011,2.62020,-0.00009,0.00047,
2026-09-14 12:19:15,E1,0,100,43,edge,9,10,2.18940,2.18954,-0.00014,0.00035,
2026-09-14 12:19:15,E1,0,100,44,edge,9,13,2.18938,2.18954,-0.00017,0.00039,
2026-09-14 12:19:15,E1,0,100,45,edge,9,14,2.18940,2.18954,-0.00014,0.00033,
2026-09-14 12:19:15,E1,0,100,46,edge,10,11,1.71952,1.71952,0.00000,0.00050,
2026-09-14 12:19:15,E1,0,100,47,edge,10,14,2.62010,2.62020,-0.00011,0.00041,
2026-09-14 12:19:15,E1,0,100,48,edge,10,15,0.13197,0.13210,-0.00013,0.00042,
2026-09-14 12:19:15,E1,0,100,49,edge,11,15,-0.61789,-0.61785,-0.00005,0.00041,
2026-09-14 12:19:15,E1,0,100,50,edge,12,13,0.13208,0.13210,-0.00003,0.00036,
2026-09-14 12:19:15,E1,0,100,51,edge,12,16,-0.61786,-0.61785,-0.00002,0.00038,
2026-09-14 12:19:15,E1,0,100,52,edge,13,14,2.61990,2.62020,-0.00030,0.00041,
2026-09-14 12:19:15,E1,0,100,53,edge,13,16,1.71945,1.71952,-0.00007,0.00044,
2026-09-14 12:19:15,E1,0,100,54,edge,13,17,0.13187,0.13210,-0.00023,0.00042,
2026-09-14 12:19:15,E1,0,100,55,edge,14,15,0.13202,0.13210,-0.00008,0.00040,
2026-09-14 12:19:15,E1,0,100,56,edge,14,17,0.13196,0.13210,-0.00014,0.00035,
2026-09-14 12:19:15,E1,0,100,57,edge,14,18,1.71951,1.71952,-0.00000,0.00044,
2026-09-14 12:19:15,E1,0,100,58,edge,15,18,-0.61791,-0.61785,-0.00007,0.00041,
2026-09-14 12:19:15,E1,0,100,59,edge,16,17,-0.61793,-0.61785,-0.00008,0.00044,
2026-09-14 12:19:15,E1,0,100,60,edge,17,18,-0.61794,-0.61785,-0.00010,0.00038,
